correct,asr,error_type,edit_distance,sentence_idx
aleez,alleys,phonetic_substitution,3,7911
nexipod,nexapod,character_substitution,1,7916
suhagra,suhagraforce,segmentation_error,5,7917
force,,segmentation_error,5,7917
healthcare,health,segmentation_error,4,7919
frepram,freprim,character_substitution,1,7920
healthcare,health,segmentation_error,4,7920
vactyph,vactif,phonetic_substitution,3,7926
acerola,a,segmentation_error,6,7927
vitamin,vitam,character_insertion_deletion,2,7927
sr,,character_insertion_deletion,2,7929
dompro,dumpro,character_substitution,1,7930
esoflo,esaflo,character_substitution,1,7932
salyzap,salisap,character_substitution,2,7933
spy,sby,character_substitution,1,7933
gardian,guardian,character_substitution,1,7937
nngyme,enning,word_level_error,5,7939
ethinyl,ethanol,character_substitution,2,7944
lipezet,leips,word_level_error,5,7945
cromoglicic,chromoglycic,character_substitution,2,7949
tranexamic,tranxamic,character_substitution,1,7951
rosuvastatin,rosivastatin,character_substitution,1,7952
zylet,xylet,character_substitution,1,7954
healthcare,health,segmentation_error,4,7954
vovilup,vavilup,character_substitution,1,7956
aminofusion,a,segmentation_error,10,7958
cefuvik,safivic,word_level_error,4,7959
tab,,character_insertion_deletion,3,7960
sanbeta,sanbija,character_substitution,2,7963
tab,tb,character_substitution,1,7963
zipio,zippio,character_substitution,1,7964
healthcare,health,segmentation_error,4,7965
codica,kodica,character_substitution,1,7965
trymoto,trimoto,character_substitution,1,7968
lyvispah,livispa,character_substitution,2,7972
nan,nanpro-3,segmentation_error,5,7975
cinim,sinim,character_substitution,1,7976
wincid,winsid,character_substitution,1,7981
encin,ensyn,character_substitution,2,7982
irotor,erotor,character_substitution,1,7983
healthcare,health,segmentation_error,4,7983
healthcare,health,segmentation_error,4,7984
qron,curon,character_substitution,2,7988
cefrozid,cephrazid,phonetic_substitution,3,7989
odevixibat,odovixibat,character_substitution,1,7991
laxigo,laxago,character_substitution,1,7994
natorox,natarox,character_substitution,1,7995
klinit,clinet,character_substitution,2,7996
gmelina,gemelina,character_substitution,1,7998
arborea,alborea,character_substitution,1,7998
cytabin,cytabine,character_substitution,1,8003
healthcare,health,segmentation_error,4,8004
dolosac,dolisac,character_substitution,1,8004
tab,tb,character_substitution,1,8004
enclina,inclina,character_substitution,1,8005
vitamin,vitam,character_insertion_deletion,2,8006
monazepam,monaspam,character_substitution,2,8007
rimactazid,rifactazid,character_substitution,1,8008
forte,g-forte,character_insertion_deletion,2,8011
ofloxacin,afluxacin,character_substitution,2,8012
tadaspa,tedaspa,character_substitution,1,8013
amcof,amcov,character_substitution,1,8014
frovatriptan,frovetriptan,character_substitution,1,8015
healthcare,health,segmentation_error,4,8019
parnika,parnica,character_substitution,1,8020
mizole,mizzol,character_substitution,2,8021
daunorubicin,donorubicin,character_substitution,2,8022
neurorit,neurorot,character_substitution,1,8025
eselin,essilin,character_substitution,2,8026
clolyse,clolyze,character_substitution,1,8027
healthcare,health,segmentation_error,4,8027
tab,semol,word_level_error,5,8028
xputum,ex-putum,character_insertion_deletion,2,8032
healthcare,health,segmentation_error,4,8033
terazosin,terrazos,phonetic_substitution,3,8033
agrophyllin,agrofilin,phonetic_substitution,4,8034
zyfolic,xyfolic,character_substitution,1,8035
mefenamic,methanamic,word_level_error,3,8037
tab,,character_insertion_deletion,3,8037
indcobal,ind,segmentation_error,5,8039
gluspan,gluspen,character_substitution,1,8042
votz,vats,character_substitution,2,8046
biciphage,bicephage,character_substitution,1,8047
efavirenz,effervience,word_level_error,6,8048
peribrim,parabrim,character_substitution,2,8049
raizy,raisy,character_substitution,1,8051
ambilip,ambulip,character_substitution,1,8054
teniposide,tenipaucide,phonetic_substitution,3,8055
cytocom,cytocon,character_substitution,1,8056
copper,carprolysinate,segmentation_error,12,8058
apifil,epiphyll,word_level_error,5,8062
faceclin,faceglen,character_substitution,2,8063
volini,vellini,character_substitution,2,8064
dye,disodium,segmentation_error,7,8065
sodium,,segmentation_error,6,8065
healthcare,health,segmentation_error,4,8067
ega,aja,character_substitution,2,8068
thioplan,thioplin,character_substitution,1,8069
rifigon,rifigen,character_substitution,1,8070
eriz,eris,character_substitution,1,8073
ethinyl,ethanyl,character_substitution,1,8077
sumisun,sumi-san,character_substitution,2,8079
neuliv,newelive,character_insertion_deletion,3,8080
entofoam,entafoam,character_substitution,1,8082
predera,predura,character_substitution,1,8083
urace,uras,character_substitution,2,8086
levallorphan,levelofen,word_level_error,6,8089
zincomalt,zincamalt,character_substitution,1,8090
susp,c,word_level_error,4,8091
vitamin,vitam,character_insertion_deletion,2,8092
ocifril,ocifrol,character_substitution,1,8093
healthcare,health,segmentation_error,4,8094
trichlorex,triclorex,character_substitution,1,8097
rotacap,duoroticap,word_level_error,4,8100
healthcare,health,segmentation_error,4,8101
m20,,character_insertion_deletion,3,8101
healthcare,health,segmentation_error,4,8102
gonadorelin,gonadrolene,phonetic_substitution,4,8108
ultop,l-top,character_substitution,2,8109
healthcare,health,segmentation_error,4,8109
rozution,razution,character_substitution,1,8112
twintel,twintle,character_substitution,2,8114
omnilup,omnilub,character_substitution,1,8115
enzoday,nza,segmentation_error,4,8116
healthcare,health,segmentation_error,4,8119
irumah,irma,character_insertion_deletion,2,8119
abpress,l-press,character_substitution,2,8123
healthcare,health,segmentation_error,4,8124
clinhair,clin,segmentation_error,4,8126
tizarex,tzx,segmentation_error,4,8127
phisohex,fisohex,character_substitution,2,8128
nauscura,noscura,character_substitution,2,8129
miralax,miralex,character_substitution,1,8131
tab,,character_insertion_deletion,3,8132
checkspas,chexspas,character_substitution,2,8137
ranidom,ronnie,word_level_error,5,8139
dalbavancin,delbovan,phonetic_substitution,5,8140
hydrochloride,synhydrochloride,character_insertion_deletion,3,8140
zeylanicum,xelonicum,word_level_error,3,8142
piperitae,piper,segmentation_error,4,8143
litron,le,segmentation_error,5,8145
syr,transe,word_level_error,6,8145
colsprin,colspren,character_substitution,1,8146
lactomom,lactamum,character_substitution,2,8148
tab,,character_insertion_deletion,3,8150
fumitory,fumatory,character_substitution,1,8151
healthcare,health,segmentation_error,4,8152
methylbromide,methyl,segmentation_error,7,8158
actarit,act-hart,phonetic_substitution,3,8161
ofloxacin,afluxacin,character_substitution,2,8162
niraparib,neuroparib,phonetic_substitution,3,8163
healthcare,health,segmentation_error,4,8170
flextor,flexster,character_substitution,2,8171
healthcare,health,segmentation_error,4,8172
avizole,avisol,character_substitution,2,8173
moxisil,moxicil,character_substitution,1,8179
mempil,memple,character_substitution,2,8180
healthcare,health,segmentation_error,4,8180
netilmicin,netelmesin,phonetic_substitution,3,8183
merideca,maridka,phonetic_substitution,3,8184
healthcare,health,segmentation_error,4,8186
darifenacin,doraifnasin,phonetic_substitution,4,8187
vero,verocell,segmentation_error,4,8191
cell,,segmentation_error,4,8191
thespesia,the,segmentation_error,6,8192
populnea,species,word_level_error,6,8192
maxbeta,maxbetter,character_insertion_deletion,3,8193
kid,kd,character_substitution,1,8193
clovirax,cleverax,character_substitution,2,8194
crm,serum,character_insertion_deletion,3,8194
kinocin,kinosyn,character_substitution,2,8201
healthcare,health,segmentation_error,4,8202
telmicare,telmacare,character_substitution,1,8202
eptus,eptis,character_substitution,1,8204
floxin,floxacin,character_insertion_deletion,2,8205
sylvestre,sylvester,character_substitution,2,8206
healthcare,health,segmentation_error,4,8207
invirase,inverase,character_substitution,1,8207
peginterferon,pegentafirin,phonetic_substitution,5,8208
omaato,amato,character_substitution,2,8209
apodruff,off,segmentation_error,5,8212
piper,pipolongum,segmentation_error,7,8213
longum,,segmentation_error,6,8213
cefonicid,cephanosid,phonetic_substitution,5,8214
healthcare,health,segmentation_error,4,8221
nexium,nixium-24-hr,segmentation_error,7,8222
suchzith,suchteth,character_substitution,2,8226
hitbactum,hitbactim,character_substitution,1,8227
xenda,zenda,character_substitution,1,8228
wheatgerm,wheat,segmentation_error,4,8230
parocen,paracin,character_substitution,2,8232
healthcare,health,segmentation_error,4,8232
k2pax,k2-px,character_substitution,2,8233
dorzolamide,dozolamide,character_substitution,1,8235
maloflox,malaflox,character_substitution,1,8236
bestflow,bisflo,character_insertion_deletion,3,8237
cadmentin,cadmantin,character_substitution,1,8239
betasole,betasol,character_substitution,1,8240
com,,character_insertion_deletion,3,8242
eribulin,erebulin,character_substitution,1,8244
torcoxia,tocoxia,character_substitution,1,8245
gloeye,glow,character_insertion_deletion,3,8247
thiothixene,thiothyxine,character_substitution,2,8249
waxit,wax-it,character_substitution,1,8250
peridon,peridin,character_substitution,1,8251
safenir,safenear,character_substitution,2,8255
laclouse,lacklaus,phonetic_substitution,3,8257
thiothixene,thiafixine,word_level_error,4,8258
healthcare,health,segmentation_error,4,8259
eulexin,ulexin,character_substitution,1,8260
susp,,segmentation_error,4,8263
choriogonadotropin,choriogonadotrop,character_insertion_deletion,2,8264
alfa,in,word_level_error,4,8264
tab,,character_insertion_deletion,3,8265
ofloxacin,ofluxacin,character_substitution,1,8265
pepsin,pepsin-1-3000,phonetic_substitution,7,8269
inj,,character_insertion_deletion,3,8270
norfagyl,norfagiol,character_substitution,2,8271
healthcare,health,segmentation_error,4,8271
azital,azadil,phonetic_substitution,3,8276
healthcare,health,segmentation_error,4,8278
healthcare,health,segmentation_error,4,8281
carbiran,carborin,character_substitution,2,8281
tab,,character_insertion_deletion,3,8282
perlyza,perliza,character_substitution,1,8284
gren's,,segmentation_error,6,8285
prabal,preble,phonetic_substitution,3,8286
eleron,lrncap,word_level_error,6,8288
cap,,character_insertion_deletion,3,8288
tab,,character_insertion_deletion,3,8290
tab,pitab,character_insertion_deletion,2,8295
healthcare,health,segmentation_error,4,8297
freeliv,freelive,character_substitution,1,8298
forte,4,segmentation_error,5,8298
forte,,segmentation_error,5,8300
fondaparinux,fondoparinux,character_substitution,1,8301
sulfamoxole,sulfamoxyl,character_substitution,2,8302
mesalacure,mesolac,phonetic_substitution,4,8304
artenik,artinic,character_substitution,2,8305
cajuput,kaju,word_level_error,4,8307
lazocin,lazacin,character_substitution,1,8308
tamsukem,tamsicum,phonetic_substitution,3,8310
healthcare,health,segmentation_error,4,8313
lycoserch,lycozurch,character_substitution,2,8313
homoxid,humexid,character_substitution,2,8315
healthcare,health,segmentation_error,4,8315
etonogestrel,edenodestrel,word_level_error,3,8316
calcinga,kalsinga,character_substitution,2,8317
zcort,z,segmentation_error,4,8318
meltolan,meltalan,character_substitution,1,8321
rabitab,rabbitab,character_substitution,1,8325
sinecatechins,syncatechins,character_substitution,2,8326
healthcare,health,segmentation_error,4,8327
ciclosporin,cyclosporine,character_substitution,2,8328
soferi,sofre,character_substitution,2,8329
healthcare,health,segmentation_error,4,8329
tab,xdtb,word_level_error,3,8330
soronil,soranil,character_substitution,1,8332
divazen,devesin,phonetic_substitution,4,8333
vesbal,vespal,character_substitution,1,8334
healthcare,health,segmentation_error,4,8334
aldopam,l-dopam-tob,segmentation_error,6,8335
tab,,character_insertion_deletion,3,8335
luxiq,luxic,character_substitution,1,8337
ferima,ferrima,character_substitution,1,8339
lyfoz,lifosforte,segmentation_error,7,8343
forte,,segmentation_error,5,8343
difenoxin,difnexin,character_substitution,2,8346
ciprodac,cipredac,character_substitution,1,8347
healthcare,health,segmentation_error,4,8347
venarex,venex,character_insertion_deletion,2,8349
mpi,mpi-dtpa,segmentation_error,5,8351
vitafil,vitaphil,character_substitution,2,8352
susp,,segmentation_error,4,8354
qutee,coty,word_level_error,4,8355
rtmox,artimox,character_insertion_deletion,2,8356
levoday,levad,character_insertion_deletion,3,8358
labor,labour,character_substitution,1,8361
painkair,paincare,phonetic_substitution,3,8365
tulmox,tullmox,character_substitution,1,8366
equicalm,equicom,character_substitution,2,8367
arofil,aerofil,character_substitution,1,8368
mouth,mouthwash,segmentation_error,4,8368
wash,,segmentation_error,4,8368
dompar,dampar,character_substitution,1,8370
biozole,biozol,character_substitution,1,8371
healthcare,health,segmentation_error,4,8372
healthcare,health,segmentation_error,4,8374
healthcare,health,segmentation_error,4,8376
mamolact,mamelact,character_substitution,1,8377
riterab,rytrab,character_substitution,2,8379
healthcare,health,segmentation_error,4,8381
desogestrel,desodestrol,character_substitution,2,8383
telpres,tulprez,character_substitution,2,8384
healthcare,health,segmentation_error,4,8384
betasys,beta-size,phonetic_substitution,4,8393
healthcare,health,segmentation_error,4,8393
betaday,beta-day,character_substitution,1,8394
healthcare,health,segmentation_error,4,8396
wenim,wenham,character_substitution,2,8399
hycibex,hicybex,character_substitution,2,8400
ropan,rapan,character_substitution,1,8402
rubyzyme,rubizime,character_substitution,2,8403
tab,,character_insertion_deletion,3,8404
aptus,aptis,character_substitution,1,8405
cavit,cavit-tlb,segmentation_error,4,8407
tab,,character_insertion_deletion,3,8407
epispas,epispis,character_substitution,1,8408
uti,uta,character_substitution,1,8408
feroplex,ferroplex,character_substitution,1,8409
glucophage,glucoffage,character_substitution,2,8411
sinamum,cinnamom,word_level_error,3,8414
syr,sir,character_substitution,1,8414
atracade,atrocade,character_substitution,1,8416
siozox,siazox,character_substitution,1,8418
healthcare,health,segmentation_error,4,8421
resplan,risplan,character_substitution,1,8422
nervijen,nerve-hygiene,phonetic_substitution,7,8424
inj,inge,character_substitution,2,8424
healthcare,health,segmentation_error,4,8425
meladerm,meloderm,character_substitution,1,8426
syr,,character_insertion_deletion,3,8428
prebicom,perbicome,phonetic_substitution,3,8429
mobizox,mabizox,character_substitution,1,8432
diloxanide,dilexanide,character_substitution,1,8433
lidovalor,liduvaler,character_substitution,2,8435
neutrosec,neutrosic,character_substitution,1,8436
syr,pygestis,segmentation_error,7,8438
zipant,zippent,character_substitution,2,8439
ofloxacin,aflixacin,character_substitution,2,8440
healthcare,health,segmentation_error,4,8440
ofloxacin,oflixacin,character_substitution,1,8441
trip,tripp,character_substitution,1,8443
yaela,yala,character_substitution,1,8444
chufer,chufa,character_substitution,2,8445
darifenacin,deryfnasin,phonetic_substitution,4,8446
redpro,red,character_insertion_deletion,3,8448
coscinium,casinium,character_substitution,2,8451
genegesic,genogysic,character_substitution,2,8453
gel,jl,character_substitution,2,8453
chymapra,chimapra,character_substitution,1,8456
fructonir,fructoneer,character_substitution,2,8460
gilflox,gelflox,character_substitution,1,8461
xinomin,zinnamintab,segmentation_error,6,8463
tab,,character_insertion_deletion,3,8463
healthcare,health,segmentation_error,4,8464
ilara,ilarra,character_substitution,1,8464
efcorlin,ef-corelin,character_insertion_deletion,2,8466
tab,,character_insertion_deletion,3,8470
ofloxacin,ofluxacin,character_substitution,1,8470
healthcare,health,segmentation_error,4,8470
arinatem,arenatum,character_substitution,2,8471
almep,lmap,character_substitution,2,8474
meklin,mechlin,character_substitution,2,8476
healthcare,health,segmentation_error,4,8478
oxitriptan,oxytryptin,phonetic_substitution,3,8478
cough,de-cough,character_insertion_deletion,3,8480
natocef,natosif,character_substitution,2,8481
healthcare,health,segmentation_error,4,8482
betaspasm,beta-spasm,character_substitution,1,8482
tab,,character_insertion_deletion,3,8483
ofloxacin,ofluxacin,character_substitution,1,8483
fycompa,vicompa,character_substitution,2,8484
healthcare,health,segmentation_error,4,8484
haloprogin,haloprogene,character_substitution,2,8485
decotram,dicotrem,character_substitution,2,8486
stonvil,stanville,character_insertion_deletion,3,8488
midostaurin,midostorin,character_substitution,2,8489
healthcare,health,segmentation_error,4,8489
levamisole,levomisole,character_substitution,1,8490
lignan,lignin,character_substitution,1,8494
norethin,norithin,character_substitution,1,8496
polistirex,polysdiax,phonetic_substitution,4,8498
polistirex,polysdiax,phonetic_substitution,4,8498
calmod,kamad,word_level_error,3,8500
healthcare,health,segmentation_error,4,8501
farozane,farazane,character_substitution,1,8503
angilos,anguillose,character_insertion_deletion,3,8506
romidepsin,romide,segmentation_error,4,8508
ginkoriv,jancariff,word_level_error,6,8509
ulclav,olclav,character_substitution,1,8510
optipres,arptopus,word_level_error,5,8512
hexicain,hexacaine,character_substitution,2,8513
pantovom,pantovem,character_substitution,1,8514
cholangitis,angitis,segmentation_error,4,8515
healthcare,health,segmentation_error,4,8516
norrit,norit,character_substitution,1,8516
sodium,,segmentation_error,6,8517
flunatrac,flunitrac,character_substitution,1,8519
chloride,cholchloride,segmentation_error,4,8520
zofen,zofin,character_substitution,1,8521
amditor,amdeter,character_substitution,2,8522
budesonide,butosonide,character_substitution,2,8528
formonide,forminide,character_substitution,1,8528
forte,forteroticab,segmentation_error,7,8528
rotacap,,segmentation_error,7,8528
spazof,spazofsus,character_insertion_deletion,3,8529
susp,,segmentation_error,4,8529
metglim,meklim,character_substitution,2,8531
healthcare,health,segmentation_error,4,8533
crinis,crinies,character_substitution,1,8533
temorel,tamaril,phonetic_substitution,3,8534
neolap,neolab,character_substitution,1,8535
lithocap,lithicab,character_substitution,2,8536
metocontin,medicant,phonetic_substitution,5,8537
healthcare,health,segmentation_error,4,8537
tab,,character_insertion_deletion,3,8543
goflam,goflum,character_substitution,1,8544
rafree,ruff-re,phonetic_substitution,4,8545
inj,,character_insertion_deletion,3,8546
levodak,levidac,character_substitution,2,8550
oxanor,oxana,character_substitution,2,8552
nasomist,nasimist,character_substitution,1,8553
tinro,tenro,character_substitution,1,8554
prebel,pribel,character_substitution,1,8560
tamsulosin,tamsulos,character_insertion_deletion,2,8563
lyconervel,liconervil,character_substitution,2,8567
tab,cvtab,character_insertion_deletion,2,8568
lorren,lauren,character_substitution,2,8570
syr,60syr,character_insertion_deletion,2,8571
ropeginterferon,ropgenterferin,phonetic_substitution,3,8572
butea,butia,character_substitution,1,8573
tociv,tassive,phonetic_substitution,4,8577
myzicin,mycicin,character_substitution,1,8578
chlormerodrin,chloramurad,phonetic_substitution,6,8580
kufwork,cuffwork,character_substitution,2,8582
syr,dsyr,character_substitution,1,8584
healthcare,health,segmentation_error,4,8585
colyte,colit,character_substitution,2,8585
cobicistat,cobicist,character_insertion_deletion,2,8591
peginesatide,peginicetide,phonetic_substitution,3,8593
healthcare,health,segmentation_error,4,8594
maxitel,maxadil,phonetic_substitution,3,8594
epitra,epetro-rtu,phonetic_substitution,6,8595
rtu,,character_insertion_deletion,3,8595
toxin,tox,character_insertion_deletion,2,8596
feelzyme,feels,word_level_error,4,8600
healthcare,health,segmentation_error,4,8603
disk,tas,word_level_error,3,8604
ispaghula,espagula,character_substitution,2,8606
lomonox,laminox,character_substitution,2,8608
barijak,bar-jack,character_substitution,2,8610
larprim,larparam,character_substitution,2,8611
trypan,tripe,word_level_error,3,8612
tab,,character_insertion_deletion,3,8614
healthcare,health,segmentation_error,4,8614
vi,roman,word_level_error,5,8615
esnil,snl-inj,word_level_error,5,8616
inj,,character_insertion_deletion,3,8616
healthcare,health,segmentation_error,4,8617
novodoxim,navidoxim,character_substitution,2,8617
moredrill,mordril,character_insertion_deletion,2,8618
almotriptan,almatriptan,character_substitution,1,8621
tab,,character_insertion_deletion,3,8622
healthcare,health,segmentation_error,4,8623
dermitus,dermatis,character_substitution,2,8625
healthcare,health,segmentation_error,4,8625
appben,apbentab,word_level_error,4,8628
tab,,character_insertion_deletion,3,8628
forte,,segmentation_error,5,8629
lopresor,lopressor,character_substitution,1,8631
griseofulvin,grycefolvin,phonetic_substitution,4,8632
healthcare,health,segmentation_error,4,8636
cyptoz,cptos,character_substitution,2,8636
ayurflex,iflex,word_level_error,4,8638
aceclogesic,acyclozic,phonetic_substitution,4,8639
megamentin,megament,character_insertion_deletion,2,8641
cipliv,sipliv,character_substitution,1,8644
lexicain,lexicaine,character_substitution,1,8646
termin,terman,character_substitution,1,8647
grezole,gresol,character_substitution,2,8649
diof,deoftab,word_level_error,4,8650
tab,,character_insertion_deletion,3,8650
culiv,cure,word_level_error,3,8652
dibiglim,dibaglim,character_substitution,1,8658
healthcare,health,segmentation_error,4,8659
asicef,asisith,word_level_error,4,8659
melabest,melibist,character_substitution,2,8660
ceflife,cephlife,character_substitution,2,8663
stilbetin,stilbitin,character_substitution,1,8668
zoyafer,zoafer,character_substitution,1,8671
peritoneal,peritonal,character_substitution,1,8673
icodextrin,icoxtrin,character_insertion_deletion,2,8673
vibegron,vibran,character_insertion_deletion,3,8674
btn,bt,character_substitution,1,8675
tab,and,word_level_error,3,8675
pentaloc,penteloc,character_substitution,1,8677
ascor,a,segmentation_error,4,8681
tab,,character_insertion_deletion,3,8686
abp,abp501,character_insertion_deletion,3,8688
nurokind,neurokind,character_substitution,1,8689
nohype,no,segmentation_error,4,8690
mofetil,moftil,character_substitution,1,8691
oxalitero,oxalatero,character_substitution,1,8692
healthcare,health,segmentation_error,4,8694
neuben,nubin,character_substitution,2,8697
albalon,albelin,character_substitution,2,8702
tab,,character_insertion_deletion,3,8703
racecadotril,,segmentation_error,12,8703
diarrhea,diarrhoea,character_substitution,1,8703
dologlan,dologlen,character_substitution,1,8704
lafaxid,lefaxid,character_substitution,1,8706
bentoquatam,bentiquatum,character_substitution,2,8709
capegard,cape,segmentation_error,4,8710
healthcare,health,segmentation_error,4,8715
alefex,olefix,character_substitution,2,8719
healthcare,health,segmentation_error,4,8720
linotrik,linitric,character_substitution,2,8720
orahex,aurahex,character_substitution,2,8721
embelia,imbelia,character_substitution,1,8727
tab,ktab,character_substitution,1,8729
cepalin,sepalin,character_substitution,1,8732
tab,,character_insertion_deletion,3,8733
bexagliflozin,bixagliflozin,character_substitution,1,8734
croseng,cro-seng,character_substitution,1,8736
xalkori,zalkori,character_substitution,1,8737
natamet,natam,character_insertion_deletion,2,8738
tadalis,tedolis,character_substitution,2,8741
respizen,respison,character_substitution,2,8742
cap,,character_insertion_deletion,3,8745
clorazepic,chlorase,phonetic_substitution,5,8749
cefixime,cefexime,character_substitution,1,8750
aizen,eisenleif,segmentation_error,6,8752
life,,segmentation_error,4,8752
healthcare,health,segmentation_error,4,8758
ofloxacin,ofluxacin,character_substitution,1,8764
naxen,naxin,character_substitution,1,8765
relimor,relimo,character_substitution,1,8767
moragara,morigara,character_substitution,1,8768
geocort,geocourt,character_substitution,1,8769
glatiramer,glyderamer,phonetic_substitution,3,8770
laxatives,relaxatives,character_insertion_deletion,2,8775
bonourish,bonnourish,character_substitution,1,8777
healthcare,health,segmentation_error,4,8778
inpenam,inpanam,character_substitution,1,8778
healthcare,health,segmentation_error,4,8780
gentrip,gentry,character_substitution,2,8783
clity,clytie,phonetic_substitution,3,8784
idiglobin,itaglobin,character_substitution,2,8787
healthcare,health,segmentation_error,4,8793
patiromer,pateromus,phonetic_substitution,3,8794
multigates,maltigazer,phonetic_substitution,3,8796
syr,,character_insertion_deletion,3,8796
isavuconazonium,isovucanizonium,phonetic_substitution,3,8797
chlorprothixene,chloroprothexine,phonetic_substitution,3,8799
tazcan,tascan,character_substitution,1,8800
zanpan,xanpan,character_substitution,1,8801
healthcare,health,segmentation_error,4,8805
yaxospas,yaxaspis,character_substitution,2,8808
ophthalmologist,ophthalmologist-prescribed,phonetic_substitution,11,8809
daemia,demia,character_substitution,1,8810
healthcare,health,segmentation_error,4,8811
healthcare,health,segmentation_error,4,8818
ferech,ferich,character_substitution,1,8818
ofloxacin,oflexacin,character_substitution,1,8821
comscav,cum,segmentation_error,5,8822
panpac,panpak,character_substitution,1,8825
erakof,iracafza,word_level_error,5,8826
syr,,character_insertion_deletion,3,8826
canfem,cantham,word_level_error,3,8827
olsat,allsat,character_substitution,2,8828
aldevit,aldovit,character_substitution,1,8832
healthcare,health,segmentation_error,4,8832
tamsulosin,tamsulos,character_insertion_deletion,2,8833
merizyme,merizime,character_substitution,1,8840
noboyle,knob,word_level_error,5,8841
healthcare,health,segmentation_error,4,8845
dolzy,dalsy,character_substitution,2,8846
celfast,selfast,character_substitution,1,8847
twiclox,twiklox,character_substitution,1,8849
glophyllin,glofilin,phonetic_substitution,4,8851
syr,,character_insertion_deletion,3,8853
lycohim,lekohimsa,word_level_error,4,8854
syr,,character_insertion_deletion,3,8854
doxwolt,doxwold,character_substitution,1,8855
healthcare,health,segmentation_error,4,8857
lubowel,lubaol,phonetic_substitution,3,8858
betle,betel,character_substitution,2,8860
predoss,pridos,character_substitution,2,8862
solopan,solapan,character_substitution,1,8864
faringodyl,feringodal,character_substitution,2,8868
norfloxacin,norflex,phonetic_substitution,5,8869
dps,emodps,character_insertion_deletion,3,8870
forte,four-day,phonetic_substitution,5,8871
zyaqua,zea,word_level_error,4,8873
twynsta,twinster,phonetic_substitution,3,8874
asozole,a,segmentation_error,6,8878
inteworm,intuum,word_level_error,4,8879
netilmicin,netelmys,phonetic_substitution,5,8881
glycyrrhiza,glyce,segmentation_error,7,8883
osmozer,osmosis,phonetic_substitution,3,8885
healthcare,health,segmentation_error,4,8885
exemestane,eczema,segmentation_error,7,8886
nodimox,notamox,character_substitution,2,8887
etrik,atric,character_substitution,2,8890
aclidinium,eclodinium,character_substitution,2,8891
ridoxid,redoxid,character_substitution,1,8893
healthcare,health,segmentation_error,4,8895
alglid,algled,character_substitution,1,8896
inloxy,inluxiforte,phonetic_substitution,7,8898
forte,,segmentation_error,5,8898
mirip,mirup,character_substitution,1,8899
sinecatechins,sankotechins,phonetic_substitution,4,8900
zomega,zomga,character_substitution,1,8901
prednistar,prudnistar,character_substitution,1,8903
lenibro,lanibro,character_substitution,1,8904
riflet,riflet-sosp,phonetic_substitution,5,8905
susp,,segmentation_error,4,8905
tab,btab,character_substitution,1,8906
levosulpiride,levicel,phonetic_substitution,9,8908
loxamet,loximetab,character_insertion_deletion,3,8909
tab,,character_insertion_deletion,3,8909
healthcare,health,segmentation_error,4,8910
zwitfer,zwitverser,phonetic_substitution,4,8910
syr,,character_insertion_deletion,3,8910
chamaelirium,chemolyrium,phonetic_substitution,4,8911
artifen,r-typhine,word_level_error,7,8912
deximin,dexamine,character_substitution,2,8920
kofnics,cofnix,word_level_error,3,8925
halcinonide,halcyonide,character_substitution,2,8928
pregaric,prigaric,character_substitution,1,8930
citawok,cytowoc,phonetic_substitution,3,8932
healthcare,health,segmentation_error,4,8934
tenapanor,tenopana,phonetic_substitution,3,8939
alfa,alpha,character_substitution,2,8942
cenem,senem,character_substitution,1,8946
somatrem,somatram,character_substitution,1,8951
cefadroxil,cefadroxyl,character_substitution,1,8954
methylbromide,methyl,segmentation_error,7,8956
lyconia,liconia,character_substitution,1,8957
syr,sur,character_substitution,1,8957
ovral,,segmentation_error,5,8959
trivalzaar,trivolts,phonetic_substitution,5,8961
colocort,colicort,character_substitution,1,8962
aphanamixis,ephanomyxis,word_level_error,3,8966
polystachya,polystachia,character_substitution,1,8966
rimu,rimua,character_substitution,1,8966
amiwall,amiwal,character_substitution,1,8967
healthcare,health,segmentation_error,4,8969
adorvit,a,segmentation_error,6,8970
evotus,evadis,phonetic_substitution,3,8971
lycosum,lycosome,character_substitution,2,8972
zeeliv,zeal,character_insertion_deletion,3,8973
moxikind,moxicine,character_substitution,2,8975
dispertab,desperdub,phonetic_substitution,3,8975
valacik,valasic,character_substitution,2,8978
syr,,character_insertion_deletion,3,8981
zolefung,zolfung,character_substitution,1,8983
dompon,dom-pon,character_substitution,1,8984
motrin,matren,character_substitution,2,8986
fluothane,fluathane,character_substitution,1,8989
ciroze,cirrhosis,word_level_error,5,8990
syr,sour,character_substitution,2,8991
calcom,kalkine,word_level_error,5,8992
tab,tilby,character_insertion_deletion,3,8995
ethinyl,ethanyl,character_substitution,1,8999
flocy,flosi,character_substitution,2,9000
kaicip,chysip,word_level_error,4,9004
healthcare,health,segmentation_error,4,9005
qmont,q,segmentation_error,4,9005
ec,egg,character_substitution,2,9007
srexzapros,esrex,segmentation_error,7,9008
movnwak,movenwac,character_substitution,2,9009
dorcerin,dorserin,character_substitution,1,9011
lsp,sb,character_substitution,2,9012
leomont,leimont,character_substitution,1,9015
nonsteroidal,non-steroidal,character_substitution,1,9016
achrid,atrid,character_substitution,2,9017
susp,,segmentation_error,4,9018
granisetron,granastron,character_substitution,2,9019
akurit,accurate,phonetic_substitution,4,9021
