correct,asr,error_type,edit_distance,sentence_idx
apocin,eposin,character_substitution,2,9051
cefalotin,cephalotin,character_substitution,2,9052
glimith-mf,glymethemeth,phonetic_substitution,6,9053
healthcare,health,segmentation_error,4,9054
,care,segmentation_error,4,9054
orex-m,oryx-m,character_substitution,1,9054
cepoxit,supoxid,word_level_error,3,9055
gabagesic-nt,gabagzak-nt,phonetic_substitution,4,9056
famotin,famitin,character_substitution,1,9057
c-tax-o,ctaxo,character_insertion_deletion,2,9058
agromet-p,agromet,character_insertion_deletion,2,9059
,pea,character_insertion_deletion,3,9059
cloprez-a,clopras,phonetic_substitution,4,9060
phytopro-sf,phytoprowess,phonetic_substitution,3,9061
,f,character_substitution,1,9061
maxgalin-m,max,segmentation_error,7,9062
,galen,segmentation_error,5,9062
,m,character_substitution,1,9062
s-cold,s-gold,character_substitution,1,9063
olrite,all,word_level_error,5,9064
,right,segmentation_error,5,9064
biorinol,bironol,character_substitution,2,9065
omidenepag,omidnipag,character_substitution,2,9066
amlopin,amlapin,character_substitution,1,9067
ferikind,farakind,character_substitution,2,9068
plus-rf,plus,character_insertion_deletion,3,9068
,rf,character_insertion_deletion,2,9068
healthcare,health,segmentation_error,4,9069
,care,segmentation_error,4,9069
arifix,aerifix,character_substitution,1,9069
grape,grapeseed,segmentation_error,4,9070
seed,,segmentation_error,4,9070
moxy,moxi,character_substitution,1,9071
plus-cv,plus,character_insertion_deletion,3,9071
,cv,character_insertion_deletion,2,9071
chinoform,chiniform,character_substitution,1,9072
retapamulin,ritapamulin,character_substitution,1,9073
patient's,patients,character_substitution,1,9073
impetigo,in,segmentation_error,7,9073
,pettigo,segmentation_error,7,9073
dhavpro,defpro,phonetic_substitution,3,9074
kolq-af,calcae,word_level_error,5,9075
syr,if,word_level_error,3,9075
,so,character_insertion_deletion,2,9075
chlorpheniramine,chlorophenyramine,character_substitution,2,9075
maleate,malate,character_substitution,1,9075
hq-3,hq3,character_substitution,1,9076
reto-lc,rituel,word_level_error,4,9077
,c,character_substitution,1,9077
hb-29,hb29,character_substitution,1,9078
shonfer,shonfo,character_substitution,2,9079
nitroglyn,nitroglyne,character_substitution,1,9080
benzhexol,benjixol,phonetic_substitution,3,9081
ascoliza,a,segmentation_error,7,9082
,scoliza,segmentation_error,7,9082
confal,conval,character_substitution,1,9083
nutrozyme,nutrazine,phonetic_substitution,3,9084
feton-z-tr,fenton's,word_level_error,6,9085
,atr,character_insertion_deletion,3,9085
primerich-czs,promrich,phonetic_substitution,6,9086
,cesius,segmentation_error,6,9086
tab,teb,character_substitution,1,9087
nervecare,nervicare,character_substitution,1,9088
tambocor,tambakar,phonetic_substitution,3,9089
nutrifer,nutrafer,character_substitution,1,9090
fenofibrate,phenofibrate,character_substitution,2,9091
mytox-a,mitox,character_insertion_deletion,3,9092
kairase,kyraze,phonetic_substitution,3,9093
heptaliv,heptalive,character_substitution,1,9094
cap,cp,character_substitution,1,9094
betamethasone,beta-methasone,character_substitution,1,9095
healthcare,health,segmentation_error,4,9095
,care,segmentation_error,4,9095
cefoprox,cefaprox,character_substitution,1,9096
lara-h,lara,character_insertion_deletion,2,9097
,h,character_substitution,1,9097
zigaf,zygoff,phonetic_substitution,3,9098
hexidol,hexadol,character_substitution,1,9099
zopan,zapan,character_substitution,1,9100
pyridoxal,paradoxal,character_substitution,2,9101
thionaid,thionade,character_substitution,2,9102
healthcare,health,segmentation_error,4,9102
,care,segmentation_error,4,9102
nico,neco,character_substitution,1,9103
triclabendazole,trichlobendazole,character_substitution,2,9104
carvasc,carvask,character_substitution,1,9105
etuser,etusa,character_substitution,2,9106
ondanz,undance,word_level_error,3,9107
flurcin,flircin,character_substitution,1,9108
full-b12,fulbee,phonetic_substitution,4,9109
,12,character_insertion_deletion,2,9109
esamopin-r,esemopenar,phonetic_substitution,3,9110
wintin,winton,character_substitution,1,9111
trimethaphan,trimethafen,phonetic_substitution,3,9112
atracurium,atrocurium,character_substitution,1,9113
besylate,besselate,character_substitution,2,9113
pistacia,pistachio,character_substitution,2,9114
integerrima,into,segmentation_error,8,9114
,jarima,segmentation_error,6,9114
dextran,dextrin,character_substitution,1,9115
odsetron,odsitron,character_substitution,1,9116
betrixaban,batrixaban,character_substitution,1,9117
affycet,effyset,character_substitution,2,9118
moxap-cv,moxap,character_insertion_deletion,3,9119
tab,cvtab,character_insertion_deletion,2,9119
santevini,santavini,character_substitution,1,9120
nuwin,nuon,character_substitution,2,9121
starcet,starcid,character_substitution,2,9122
alde,alda,character_substitution,1,9123
donep-m,donor,word_level_error,4,9124
,pem,character_insertion_deletion,3,9124
azo-s,ozo-s,character_substitution,1,9125
curculigo,coquiligo,word_level_error,4,9126
orchioides,orchioids,character_substitution,1,9126
healthcare,health,segmentation_error,4,9127
,care,segmentation_error,4,9127
precolis,pricholes,phonetic_substitution,3,9128
kofmol-ds,coughmaldias,word_level_error,8,9129
ceftibuten,ceftibutin,character_substitution,1,9130
zuef-o,sway,word_level_error,6,9131
,though,segmentation_error,6,9131
olgerm-e,algermy,word_level_error,3,9132
feronik-d3,feronic,phonetic_substitution,4,9133
,d3,character_insertion_deletion,2,9133
vitamin,vitim,character_insertion_deletion,3,9133
,and,character_insertion_deletion,3,9133
althrocin,althracin-tlb,phonetic_substitution,5,9134
tab,,character_insertion_deletion,3,9134
renosave-p,in,segmentation_error,9,9135
,renosave,segmentation_error,8,9135
,p,character_substitution,1,9135
venferon,venferin,character_substitution,1,9136
biorab-dsr,birabdeosar,phonetic_substitution,5,9137
zidovudine,zitavudine,character_substitution,2,9138
onigel,onigil,character_substitution,1,9139
saraca,sirocco,phonetic_substitution,4,9140
ocona-ct,acona,word_level_error,4,9141
,ct,character_insertion_deletion,2,9141
necsule-l,nexulel,character_insertion_deletion,3,9142
plano-z,planosy,character_substitution,2,9143
healthcare,health,segmentation_error,4,9144
,care,segmentation_error,4,9144
tipiracil,tipperacil,character_substitution,2,9144
orthoscot,orthoscottis,character_insertion_deletion,3,9145
syr,yr,character_substitution,1,9145
aristocillin,aristosilane,phonetic_substitution,4,9146
detaxl,ditaxel,character_substitution,2,9147
asclera,esclara,character_substitution,2,9148
reedox,redoxplus,word_level_error,5,9149
plus,,segmentation_error,4,9149
prot,protinfusion,segmentation_error,8,9150
infusion,,segmentation_error,8,9150
voely,voli,character_substitution,2,9151
ofloxacin,afluxacin,character_substitution,2,9152
gemcal,gemcol,character_substitution,1,9153
medinem-s,medinomess,phonetic_substitution,3,9154
extended-release,extended,phonetic_substitution,8,9155
,release,segmentation_error,7,9155
epibest-cr,epibist,phonetic_substitution,4,9155
,cr,character_insertion_deletion,2,9155
cefiray-kid,sephiric,word_level_error,8,9156
,aid,character_insertion_deletion,3,9156
,id,character_insertion_deletion,2,9156
vinblastine,venblastine,character_substitution,1,9157
healthcare,health,segmentation_error,4,9157
,care,segmentation_error,4,9157
4,four,word_level_error,4,9158
alendronic,alandronic,character_substitution,1,9158
healthcare,health,segmentation_error,4,9158
,care,segmentation_error,4,9158
calcimax-d,calcimax,character_insertion_deletion,2,9159
tablet,d-tablet,character_insertion_deletion,2,9159
xnurocure,x-neurocure,character_insertion_deletion,2,9160
oslax,ozlax,character_substitution,1,9161
sincalide,syncolyte,phonetic_substitution,4,9162
vasozine,fasazine,character_substitution,2,9163
gaba-hosit,gaba,segmentation_error,6,9164
,hosset,segmentation_error,6,9164
fesoterodine,fesotradine,character_substitution,2,9165
clopichek,klopicek,character_substitution,2,9166
healthcare,health,segmentation_error,4,9167
,care,segmentation_error,4,9167
efpodox,epidox,character_substitution,2,9167
nimuflex-p,nimiflex,character_insertion_deletion,3,9168
,b,character_substitution,1,9168
methyprylon,methiprilin,phonetic_substitution,3,9169
sedative-hypnotic,sedative,phonetic_substitution,9,9169
,hypnotic,segmentation_error,8,9169
biocitral,biocitril,character_substitution,1,9170
vertikos,verticos,character_substitution,1,9171
diclomoto,diclamodo,character_substitution,2,9172
juene,juin,character_substitution,2,9173
dioglip-mp,diaglopempi,phonetic_substitution,4,9174
exhep,exep,character_substitution,1,9175
sibutramine,subutramine,character_substitution,1,9176
ipd,ipt,character_substitution,1,9177
somapacitan,samopacidin,phonetic_substitution,4,9178
levomilnacipran,levomilnaceprine,phonetic_substitution,3,9179
lozivate-mf,laws,segmentation_error,9,9180
,of,character_insertion_deletion,2,9180
,atometh,segmentation_error,7,9180
healthcare,health,segmentation_error,4,9180
,care,segmentation_error,4,9180
biperiden,vaporidin,word_level_error,4,9181
ibikast-f,ibacostef,phonetic_substitution,4,9182
gluformin-g1,gluform,phonetic_substitution,5,9183
,in,character_insertion_deletion,2,9183
,g1,character_insertion_deletion,2,9183
pentizol,pentazol,character_substitution,1,9184
kobit-m,kabatem,phonetic_substitution,3,9185
aluclav,a,segmentation_error,6,9186
,luklov,segmentation_error,6,9186
amoxicillin,amexicillin,character_substitution,1,9186
it's,it,character_insertion_deletion,2,9187
,is,character_insertion_deletion,2,9187
mifepristone,myf,segmentation_error,10,9187
,for,character_insertion_deletion,3,9187
,stone,segmentation_error,5,9187
elvitegravir,l-vitegravir,character_substitution,2,9188
foenum-graecum,phonum,segmentation_error,11,9189
,greekum,segmentation_error,7,9189
thrombosprin,thrombusprin,character_substitution,1,9190
clcd,cell,word_level_error,3,9191
,cd,character_insertion_deletion,2,9191
urgose,ergos,character_substitution,2,9192
healthcare,health,segmentation_error,4,9192
,care,segmentation_error,4,9192
nicord,nicod,character_substitution,1,9193
bonesol-k2's,bonesol,phonetic_substitution,5,9194
,k2's,segmentation_error,4,9194
diarlop,dialup,character_substitution,2,9195
susp,sosp,character_substitution,1,9195
infer-z,in,segmentation_error,5,9196
cap,furs,word_level_error,4,9196
,ecap,segmentation_error,4,9196
smuzin,smuzen,character_substitution,1,9197
manogyl,manigil,character_substitution,2,9198
hexilak,hexilec,character_substitution,2,9199
neurobex-z,neurobex,character_insertion_deletion,2,9200
,z,character_substitution,1,9200
zanocin,xanacin,character_substitution,2,9201
liqd,licked,character_insertion_deletion,3,9201
bestozyme,bestaz,phonetic_substitution,4,9202
,im,character_insertion_deletion,2,9202
alpha-amylase,alpha,segmentation_error,8,9202
,amylase,segmentation_error,7,9202
cinod,synod,character_substitution,2,9203
sitagliptin,citagliptin,character_substitution,1,9204
ornidazole,onidazole,character_substitution,1,9205
butorphanol,budorphanol,character_substitution,1,9206
leezet-ml,lisetamil-syr,phonetic_substitution,9,9207
syr,,character_insertion_deletion,3,9207
binamor,bynemar,phonetic_substitution,3,9208
healthcare,health,segmentation_error,4,9209
,care,segmentation_error,4,9209
spasron,spaceron,character_substitution,2,9209
xylorin-p,xyluren-p,character_substitution,2,9210
nervijen-d,nerve,segmentation_error,5,9211
,ion,character_insertion_deletion,3,9211
,d,character_substitution,1,9211
eyvit,ivet,word_level_error,3,9212
nifedipine,knife,segmentation_error,7,9213
,depine,segmentation_error,6,9213
peptum,peptam,character_substitution,1,9214
meprobamate,mepribumate,character_substitution,2,9215
kojic,kajik,character_substitution,2,9216
doxipreg-f,doxopraguef,phonetic_substitution,4,9217
opirap,oparap,character_substitution,1,9218
thiethylperazine,thiothylperazine,character_substitution,1,9219
maleate,malate,character_substitution,1,9219
gabapin-me,gabapin,character_insertion_deletion,3,9220
electrapeg,electropig,character_substitution,2,9221
solecare,socal,word_level_error,4,9222
indinavir,indenavir,character_substitution,1,9223
hiv,hev,character_substitution,1,9223
immunace,imanis,phonetic_substitution,5,9224
gildess,gildas,character_substitution,2,9225
24,24-fi,character_insertion_deletion,3,9225
fe,,character_insertion_deletion,2,9225
metaxalone,medixalone,character_substitution,2,9226
leposa,liposa,character_substitution,1,9227
zeethrom,zithrom,character_substitution,2,9229
milnacipran,milsiprin,word_level_error,4,9230
personalized,personalised,character_substitution,1,9230
healthcare,health,segmentation_error,4,9231
,care,segmentation_error,4,9231
polanz,polance,character_substitution,2,9231
lignocin,lignosine,character_substitution,2,9232
zeenatone,xenotone,word_level_error,3,9233
pharcef-o,farsifo,word_level_error,5,9234
unicyp,unisip,character_substitution,2,9235
recofast,ricofast,character_substitution,1,9236
telnic-am,telnic,character_insertion_deletion,3,9237
,am,character_insertion_deletion,2,9237
efatop-pe,efetop,phonetic_substitution,4,9238
imilor,imela,word_level_error,3,9239
docetere,doster,character_insertion_deletion,3,9240
healthcare,health,segmentation_error,4,9240
,care,segmentation_error,4,9240
nerver-gb,nervogb,character_insertion_deletion,3,9241
fapic-xt,fapic,character_insertion_deletion,3,9242
,xt,character_insertion_deletion,2,9242
omee-g,aomiji,word_level_error,5,9243
vicemic-m,vicemic,character_insertion_deletion,2,9244
,m,character_substitution,1,9244
dermo,dermoquinol,segmentation_error,6,9245
quinol,,segmentation_error,6,9245
ominent,amenant,word_level_error,3,9246
-,pantajon,segmentation_error,8,9247
pantojohn-d,d,segmentation_error,10,9247
ornidazole,ornadezol,phonetic_substitution,3,9248
healthcare,health,segmentation_error,4,9248
,care,segmentation_error,4,9248
ferumoxsil,ferrimoxyl,phonetic_substitution,4,9249
alitax,alatex,character_substitution,2,9250
zencort,zincort,character_substitution,1,9251
omcid,amsid,character_substitution,2,9252
infanim,infanon,character_substitution,2,9253
zebita-xt,xabita,word_level_error,5,9254
,xd,character_insertion_deletion,2,9254
alectinib,electinib,character_substitution,1,9255
1,one,character_insertion_deletion,3,9256
fc-tab,fctab,character_substitution,1,9256
risedronate,rice-dronate,character_substitution,2,9256
tracfree,tracfreetab,character_insertion_deletion,3,9257
tab,,character_insertion_deletion,3,9257
neva-oz,nevo's,phonetic_substitution,4,9258
ofloxacin,ofluxacin,character_substitution,1,9258
medica,medico,character_substitution,1,9259
odozap,otozap,character_substitution,1,9260
zyclav,zicloftab,phonetic_substitution,5,9261
tab,,character_insertion_deletion,3,9261
healthcare,health,segmentation_error,4,9261
,care,segmentation_error,4,9261
selltoc,celtoc,character_substitution,2,9262
xodac,zodak,character_substitution,2,9263
provanol,pravenol,character_substitution,2,9264
nelop,nellip,character_substitution,2,9265
amdepin-duo,amdapendiuo,phonetic_substitution,4,9266
fexoller,fexolar,character_substitution,2,9267
healthcare,health,segmentation_error,4,9267
,care,segmentation_error,4,9267
dilcoss-sp,dilcas-sb,phonetic_substitution,3,9268
jor,j,character_insertion_deletion,2,9269
,o,character_substitution,1,9269
,r,character_substitution,1,9269
lactolyte,lactolite,character_substitution,1,9270
2,two,character_insertion_deletion,3,9271
sulphate,sulfate,character_substitution,2,9271
paternia,peternia-coated,phonetic_substitution,8,9272
coated,,segmentation_error,6,9272
rxone,ours,word_level_error,5,9273
,loan,segmentation_error,4,9273
healthcare,health,segmentation_error,4,9273
,care,segmentation_error,4,9273
sulphate,sulfate,character_substitution,2,9274
healthcare,health,segmentation_error,4,9275
,care,segmentation_error,4,9275
tamsulosin,tamsulos,character_insertion_deletion,2,9275
,in,character_insertion_deletion,2,9275
er,ur,character_substitution,1,9275
methyltar-g,methylter,character_insertion_deletion,3,9276
moka-l,mokel-tab,word_level_error,5,9277
tab,,character_insertion_deletion,3,9277
niavas-d,niova's,word_level_error,4,9278
,d,character_substitution,1,9278
healthcare,health,segmentation_error,4,9278
,care,segmentation_error,4,9278
nuren-ace,neuronase,phonetic_substitution,4,9279
rbther,our,word_level_error,5,9280
,bather,segmentation_error,6,9280
ciprosol-tz,cyprasol,phonetic_substitution,5,9282
,tz,character_insertion_deletion,2,9282
platikem,platicum,character_substitution,2,9283
arisun,arison,character_substitution,1,9284
silosmart,silas,segmentation_error,5,9285
,mart,segmentation_error,4,9285
forpan-dm,4-pendium,word_level_error,7,9286
ometab,omtab,character_substitution,1,9287
well-documented,well,segmentation_error,11,9287
,documented,segmentation_error,10,9287
geto,gito,character_substitution,1,9288
rabeprazole,raprozole,character_insertion_deletion,3,9289
mobifen,mobifin,character_substitution,1,9290
strom-sr,stromisa,character_substitution,2,9291
entrozyme-m,anthrazite,word_level_error,7,9292
meclozine,meclizine,character_substitution,1,9293
orlimax,olomax,character_substitution,2,9294
plateshell,playchel,word_level_error,4,9295
gaviscon,gaviskin,character_substitution,2,9296
liqd,lict,character_substitution,2,9296
amylac,amilac,character_substitution,1,9297
riscon,riskin,character_substitution,2,9298
thalitero,thalatero,character_substitution,1,9299
meglumine,megalamine,character_substitution,2,9300
up-d,of,word_level_error,4,9301
,d,character_substitution,1,9301
modlip-asp,modlipay,character_insertion_deletion,3,9302
,sp,character_insertion_deletion,2,9302
healthcare,health,segmentation_error,4,9303
,care,segmentation_error,4,9303
cyclosporin,cyclosporine,character_substitution,1,9303
trandolapril,trandylapryl,character_substitution,2,9304
proseal-df,proceldf,character_insertion_deletion,3,9305
ace-revelol,ice,segmentation_error,9,9306
,ravalol,segmentation_error,7,9306
dermapar,dermapaw,character_substitution,1,9307
nemocid,nemeside,phonetic_substitution,3,9308
new,any,word_level_error,3,9309
don,wdon,character_substitution,1,9309
voglow-gm,vogel-gm-tob,phonetic_substitution,7,9310
tab,,character_insertion_deletion,3,9310
mucomelt-a,mucomelte,character_substitution,2,9311
cefpodoxime,cefbidoxime,character_substitution,2,9312
proxetil,proxytil,character_substitution,1,9312
healthcare,health,segmentation_error,4,9312
,care,segmentation_error,4,9312
jbtor,j-betor,character_insertion_deletion,2,9313
oflotrex-oz,aflatrexose,word_level_error,5,9314
,e,character_substitution,1,9314
rabekind-dsr,rapekind,phonetic_substitution,5,9315
,dsr,character_insertion_deletion,3,9315
haemrise,hemorrhage,phonetic_substitution,6,9316
hhsone,hh,segmentation_error,4,9317
,sewn,segmentation_error,4,9317
tobacin-d,tubasin,phonetic_substitution,4,9318
,d,character_substitution,1,9318
tab,tb,character_substitution,1,9319
healthcare,health,segmentation_error,4,9319
,care,segmentation_error,4,9319
tygaray,tegare,phonetic_substitution,3,9320
nervz-b,nerves,phonetic_substitution,3,9321
,b,character_substitution,1,9321
zanocin-oz,xanosino-z,word_level_error,4,9322
ofloxacin,afluxacin,character_substitution,2,9322
travasol,travisol,character_substitution,1,9323
evometh,avomath,character_substitution,2,9324
acelom-sp,ecelemis,word_level_error,4,9325
,b,character_substitution,1,9325
lumasiran,lumisurin,phonetic_substitution,3,9326
siber-o,cyber,word_level_error,4,9327
,though,segmentation_error,6,9327
duloxetine,dulux,segmentation_error,6,9328
,satine,segmentation_error,6,9328
spaszo-d,spasso,character_insertion_deletion,3,9329
,d,character_substitution,1,9329
laxopeg-cw,laxope,segmentation_error,4,9330
,cw,character_insertion_deletion,2,9330
polprotec,pulprotec,character_substitution,1,9332
maloflox-oz,malifloxos-d,phonetic_substitution,5,9333
healthcare,health,segmentation_error,4,9333
,care,segmentation_error,4,9333
carofit-d,karafit,word_level_error,4,9334
,d,character_substitution,1,9334
fansidar,fancidar,character_substitution,1,9335
otodril,artadrol,word_level_error,4,9336
duloxit,duluxit,character_substitution,1,9337
benidin-m,benidonemtab,phonetic_substitution,5,9338
tab,,character_insertion_deletion,3,9338
sportek,sportec,character_substitution,1,9339
nurosenz,neurosense,character_insertion_deletion,3,9340
adgaba,adgova,character_substitution,2,9341
gemigliptin,gemagliptin,character_substitution,1,9342
gabamax-sr,gabamexis,phonetic_substitution,3,9343
,r,character_substitution,1,9343
k-lease,k,segmentation_error,6,9344
,least,segmentation_error,5,9344
sandoz,sanda's,phonetic_substitution,3,9345
palgic-d,paljac-d,character_substitution,2,9346
mega-10,mega,character_insertion_deletion,3,9347
,10,character_insertion_deletion,2,9347
nitrendipine,nitron-dipine,character_substitution,2,9348
carvi,carvey,character_substitution,2,9349
levmetamfetamine,levment,segmentation_error,10,9350
,amphetamine,segmentation_error,11,9350
bdron,bedron,character_substitution,1,9351
folaid,falaid,character_substitution,1,9352
syzygium,syzygem,character_substitution,2,9353
cyproheptadine,ciproheptadine,character_substitution,1,9354
scolactin,scolactin-ser,phonetic_substitution,4,9354
syr,,character_insertion_deletion,3,9354
nuloc-d,noloc-d,character_substitution,1,9355
parasin-d,paris,segmentation_error,5,9356
,and,character_insertion_deletion,3,9356
,d,character_substitution,1,9356
scabimide,scabamide,character_substitution,1,9357
reagen,reagent,character_substitution,1,9358
mycobal-lc,mycobalil,character_substitution,2,9359
,c,character_substitution,1,9359
calcicip,calcissip,character_substitution,2,9360
alfumet,alfhumid,phonetic_substitution,3,9361
a,asvs,character_insertion_deletion,3,9362
s,,character_substitution,1,9362
v,,character_substitution,1,9362
s,,character_substitution,1,9362
renalog,rinalog,character_substitution,1,9363
irove-xt,irovex,character_insertion_deletion,2,9364
,d,character_substitution,1,9364
miglitol,miglital,character_substitution,1,9365
wycon,wiccan,phonetic_substitution,3,9366
fotia,fosha,character_substitution,2,9367
chymotas,chymota's,character_substitution,1,9368
kymovil,chamovil,word_level_error,3,9369
cetos,cetas,character_substitution,1,9370
regadenoson,rigatanasana,phonetic_substitution,6,9371
win-bp,wn-bpct,word_level_error,3,9372
ct,,character_insertion_deletion,2,9372
pymefol,pimethol,word_level_error,3,9373
widely-used,widely,segmentation_error,5,9373
,used,segmentation_error,4,9373
gatiquin,gataquin,character_substitution,1,9374
glimoris-mp,glimmer,phonetic_substitution,7,9375
,smp,character_insertion_deletion,3,9375
rimycold,rimacol,character_substitution,2,9376
dexmedetomidine,dexmedetimidine,character_substitution,1,9377
healthcare,health,segmentation_error,4,9378
,care,segmentation_error,4,9378
arrestadol-p,aristadol,phonetic_substitution,4,9378
,p,character_substitution,1,9378
cetiriz,ceteris,character_substitution,2,9379
sulphonated,sulfonated,character_substitution,2,9380
in-111,and,word_level_error,5,9381
pentetate,111-pentatate,segmentation_error,5,9381
disodium,to,segmentation_error,7,9381
,sodium,segmentation_error,6,9381
sukoon,sukun,character_substitution,2,9382
davis-cold,davis,segmentation_error,5,9383
,cold,segmentation_error,4,9383
drotaverine,droitavirine,character_substitution,2,9384
toneliv,tonelive,character_substitution,1,9385
propyl,propylhydroxybenzoate,phonetic_substitution,15,9386
hydroxybenzoate,,segmentation_error,15,9386
phextar,fexter,word_level_error,3,9387
trametinib,tramitinib,character_substitution,1,9388
drotaverine,drotavirin,character_substitution,2,9389
regulas,regulars,character_substitution,1,9390
nefrosave,nefrasave,character_substitution,1,9391
geerox,xerox,character_substitution,2,9392
foliglo,filiglo,character_substitution,1,9393
gancigel,gansijol,phonetic_substitution,3,9394
feroway,faraway,character_substitution,2,9395
iron,ion,character_substitution,1,9395
ab-phylline-n,abvili,segmentation_error,9,9396
,n,character_substitution,1,9396
meco-j,meco,character_insertion_deletion,2,9397
,j,character_substitution,1,9397
defenz,defense,character_substitution,2,9398
healthcare,health,segmentation_error,4,9398
,care,segmentation_error,4,9398
lacidipine,lacedepine,character_substitution,2,9399
supp,sup,character_substitution,1,9400
flortaucipir,flortisipir,phonetic_substitution,3,9401
f-18,f18,character_substitution,1,9401
neuromin-ea,neuroini,word_level_error,4,9402
healthcare,health,segmentation_error,4,9403
,care,segmentation_error,4,9403
sengbee,sengbi,character_substitution,2,9403
purinetone,purintone,character_substitution,1,9404
recovorin,recoverin,character_substitution,1,9405
pvzole-it,pvzolet,character_insertion_deletion,2,9406
afdura,aftura,character_substitution,1,9407
decyl,dacil,character_substitution,2,9408
moxetumomab,moxitumamab-pacidotoxidilif,phonetic_substitution,18,9409
pasudotox-tdfk,,segmentation_error,14,9409
panitumumab,panitumimab,character_substitution,1,9410
fevastin,fevestin,character_substitution,1,9411
netilmicin,nettlemas,phonetic_substitution,6,9412
sulphate,in,segmentation_error,8,9412
,sulfate,segmentation_error,7,9412
dibasic,the,segmentation_error,7,9413
,basic,segmentation_error,5,9413
cadeno-zf,cadenosief,phonetic_substitution,3,9414
tonikem,tonicum,character_substitution,2,9415
dalid,dalet,character_substitution,2,9416
swemox-cl,swamux,word_level_error,5,9417
,cl,character_insertion_deletion,2,9417
tricium,trisium,character_substitution,1,9418
refsu,rifsu,character_substitution,1,9419
vominaus-md,vominausem,character_substitution,2,9420
,d,character_substitution,1,9420
alfacal,alfacol,character_substitution,1,9421
flukuff,flukov,phonetic_substitution,3,9422
ondansetron,undensetron,character_substitution,2,9423
undecylenic,undicylic,character_insertion_deletion,3,9424
eritel-ch-ls,eritol,phonetic_substitution,7,9425
,chls,segmentation_error,4,9425
metoprolol,metaprolol,character_substitution,1,9426
mr,mixture,segmentation_error,5,9426
acigrip-dsr,a,segmentation_error,10,9427
,c-group,segmentation_error,7,9427
,dsr,character_insertion_deletion,3,9427
ketcotas,ketcotis,character_substitution,1,9428
capreomycin,capriamide,phonetic_substitution,6,9429
sulphate,in,segmentation_error,8,9429
,sulfate,segmentation_error,7,9429
maczone,maxone,character_substitution,2,9430
dashmoola,dashmula,character_substitution,2,9431
anticox-z,anticox-e,character_substitution,1,9432
lorvan,luovan,character_substitution,2,9433
acidom-o,asida,word_level_error,5,9434
,mo,character_insertion_deletion,2,9434
widely-used,widely,segmentation_error,5,9434
,used,segmentation_error,4,9434
otg-d,otjd,character_substitution,2,9435
cypup-l,cyperpel,word_level_error,3,9436
maximize,maximise,character_substitution,1,9436
mezenco,mazenko,character_substitution,2,9437
xtracare,extracare,character_substitution,1,9438
penbritin,pembretin,character_substitution,2,9439
sulphamethoxazole,sulfamethoxazole,character_substitution,2,9440
methoxaprim,methoxaparim,character_substitution,1,9440
nalmefene,nalmophene,phonetic_substitution,3,9441
spaswel,spasmo,word_level_error,3,9442
amotril,ametrol,character_substitution,2,9443
healthcare,health,segmentation_error,4,9443
,care,segmentation_error,4,9443
atorsave,atrasave,character_substitution,2,9444
gold-20,gold,character_insertion_deletion,3,9444
,20,character_insertion_deletion,2,9444
avacincaptad,avacyncaptad,character_substitution,1,9445
-,,character_substitution,1,9445
avacincaptad,avacyncaptad,character_substitution,1,9445
naza,nausea,character_insertion_deletion,3,9446
eba-p,ebape,character_substitution,2,9447
levera-xr,leverexar,phonetic_substitution,3,9448
octamox-cv,octomox,phonetic_substitution,4,9449
,cv,character_insertion_deletion,2,9449
yutopar,utipar,character_substitution,2,9450
unicholin,unishalin,character_substitution,2,9451
lewlet,lulit,phonetic_substitution,3,9452
biovit-mom,biovit,segmentation_error,4,9453
,mom,character_insertion_deletion,3,9453
anti-d,anti-deimmunoglobulins,phonetic_substitution,16,9454
immunoglobulins,,segmentation_error,15,9454
grandem,grandum,character_substitution,1,9455
healthcare,health,segmentation_error,4,9456
,care,segmentation_error,4,9456
solvin-ls,solventls,character_substitution,2,9456
30meq,30-mec,character_substitution,2,9457
anburn-dsr,nburn-dsr,character_substitution,1,9458
healthcare,health,segmentation_error,4,9459
,care,segmentation_error,4,9459
veolia-cr,veoliacr,character_substitution,1,9459
pantosym-dsr,pantosim,phonetic_substitution,5,9460
,dsr,character_insertion_deletion,3,9460
nervijen,nerveigen,character_substitution,2,9461
inj,inge,character_substitution,2,9461
oxytetracycline,oxy-tetracycline,character_substitution,1,9462
omilee,o'millie,character_insertion_deletion,3,9463
stadol,statol,character_substitution,1,9464
preservative,preservative-free,phonetic_substitution,5,9464
free,,segmentation_error,4,9464
,roman,segmentation_error,5,9465
nitroglyn,nitroglin,character_substitution,1,9466
walapan,welapan,character_substitution,1,9467
-,nimbly,segmentation_error,6,9468
nimli-cold,cold,segmentation_error,6,9468
dibasic,debasic,character_substitution,1,9469
liveril,liverol,character_substitution,1,9470
levocetirizine,levosterazine,phonetic_substitution,4,9471
allcet-k,alset-k,character_substitution,2,9471
panthor,panther,character_substitution,1,9472
ictasol,ictosol,character_substitution,1,9473
haemup-c,heme,segmentation_error,5,9474
,upsea,segmentation_error,5,9474
zevacal-ct,zevicol,phonetic_substitution,5,9475
,ct,character_insertion_deletion,2,9475
x-worm,xworm,character_substitution,1,9476
patiromer,peturama,phonetic_substitution,5,9477
zenegra,zynegrolido,phonetic_substitution,6,9478
lido,espoi,word_level_error,4,9478
spy,,character_insertion_deletion,3,9478
ramogia,ramoja,character_substitution,2,9479
